dir_rel,file_count,total_size_bytes,total_size_mb
tools/codex/runs/factory_smoke_20260304_214351_bd91c028_001/D_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_232534_a09b221c_001/A_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_232534_a09b221c_001/B_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_232534_a09b221c_001/C_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_232534_a09b221c_001/D_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_232916_a09b221c_001/A_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_232916_a09b221c_001/B_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_232916_a09b221c_001/C_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_232916_a09b221c_001/D_worker,11,2306,0.0
tools/codex/B_tooling/RUN_20260226_180152/FILES/tools/meta/schemas,1,2302,0.0
tools/codex/B_tooling/RUN_20260226_180339/FILES/tools/meta/schemas,1,2302,0.0
tools/codex/B_tooling/RUN_20260226_180543/FILES/tools/meta/schemas,1,2302,0.0
tools/codex/B_tooling/RUN_20260226_180629/FILES/tools/meta/schemas,1,2302,0.0
tools/codex/B_tooling/RUN_20260226_180800/FILES/tools/meta/schemas,1,2302,0.0
tools/codex/Z_aggregator/RUN_20260226_180152/FILES/tools/meta/schemas,1,2302,0.0
tools/codex/Z_aggregator/RUN_20260226_180339/FILES/tools/meta/schemas,1,2302,0.0
tools/codex/Z_aggregator/RUN_20260226_180543/FILES/tools/meta/schemas,1,2302,0.0
tools/codex/Z_aggregator/RUN_20260226_180629/FILES/tools/meta/schemas,1,2302,0.0
tools/codex/Z_aggregator/RUN_20260226_180800/FILES/tools/meta/schemas,1,2302,0.0
tools/codex/worktrees/A_core/factory/B_tooling,2,2284,0.0
tools/codex/worktrees/B_tooling/factory/B_tooling,2,2284,0.0
tools/codex/worktrees/C_features/factory/B_tooling,2,2284,0.0
tools/codex/worktrees/D_validation/factory/B_tooling,2,2284,0.0
tools/codex/worktrees/Z_aggregator/factory/B_tooling,2,2284,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/factory/B_tooling,2,2284,0.0
_attic/docs_dump/_root_archive/20260301_014802/factory/B_tooling,2,2284,0.0
tools/_local/reports/visual,2,2280,0.0
tools/codex/runs/factory_smoke_test_20260218_000000_001/A_worker,11,2274,0.0
tools/codex/runs/factory_smoke_test_20260218_000000_001/B_worker,11,2274,0.0
tools/codex/runs/factory_smoke_test_20260218_000000_001/C_worker,11,2274,0.0
tools/codex/runs/factory_smoke_test_20260218_000000_001/D_worker,11,2274,0.0
packages/ui-kit/src/components/premium/layout,2,2270,0.0
tools/codex/runs/20260302_001507_20C8/_debug,2,2265,0.0
docs/visual-scenes,1,2263,0.0
tools/codex/runs/ci_factory_local_fix2/B_worker/LOGS,3,2206,0.0
tools/codex/runs/ci_factory_local_fix2/C_worker/LOGS,3,2206,0.0
tools/codex/runs/ci_factory_local_fix2/D_worker/LOGS,3,2206,0.0
tools/codex/runs/ci_factory_local_fix3/A_worker/LOGS,3,2206,0.0
tools/codex/runs/ci_factory_local_fix3/B_worker/LOGS,3,2206,0.0
tools/codex/runs/ci_factory_local_fix3/C_worker/LOGS,3,2206,0.0
tools/codex/runs/ci_factory_local_fix3/D_worker/LOGS,3,2206,0.0
tools/codex/runs/ci_factory_local_fix4/B_worker/LOGS,3,2206,0.0
tools/codex/runs/ci_factory_local_fix4/C_worker/LOGS,3,2206,0.0
tools/codex/runs/ci_factory_local_fix4/D_worker/LOGS,3,2206,0.0
tools/codex/runs/ci_factory_local_fix5/A_worker/LOGS,3,2206,0.0
tools/codex/runs/ci_factory_local_fix5/B_worker/LOGS,3,2206,0.0
tools/codex/runs/ci_factory_local_fix5/C_worker/LOGS,3,2206,0.0
tools/codex/runs/ci_factory_local_fix5/D_worker/LOGS,3,2206,0.0
tools/codex/runs/ci_factory_local_fix4/A_worker/LOGS,3,2204,0.0
tools/codex/runs/ci_factory_local_fix2/A_worker/LOGS,3,2200,0.0
docs/codex-kernel,2,2192,0.0
tools/codex/worktrees/A_core/docs/codex-kernel,2,2192,0.0
tools/codex/worktrees/B_tooling/docs/codex-kernel,2,2192,0.0
tools/codex/worktrees/C_features/docs/codex-kernel,2,2192,0.0
tools/codex/worktrees/D_validation/docs/codex-kernel,2,2192,0.0
tools/codex/worktrees/Z_aggregator/docs/codex-kernel,2,2192,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/docs/codex-kernel,2,2192,0.0
docs/quality/IMPROVEMENT_CLAIMS,4,2188,0.0
tools/codex/runs/ci_factory_local_1/A_worker/LOGS,3,2182,0.0
tools/codex/runs/ci_factory_local_1/B_worker/LOGS,3,2182,0.0
tools/codex/runs/ci_factory_local_1/C_worker/LOGS,3,2182,0.0
tools/codex/runs/ci_factory_local_1/D_worker/LOGS,3,2182,0.0
tools/codex/runs/ci_factory_local_2/A_worker/LOGS,3,2182,0.0
tools/codex/runs/ci_factory_local_2/B_worker/LOGS,3,2182,0.0
tools/codex/runs/ci_factory_local_2/C_worker/LOGS,3,2182,0.0
tools/codex/runs/ci_factory_local_2/D_worker/LOGS,3,2182,0.0
apps/keystone/app/api/scene-studio/run,1,2169,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/FILES/apps/keystone/components/pitch-engine/hud,1,2167,0.0
tools/codex/worktrees/C_features/apps/keystone/components/pitch-engine/hud,1,2166,0.0
tools/codex/D_validation/RUN_20260226_180152/FILES/tools/meta/wrappers,1,2162,0.0
tools/codex/D_validation/RUN_20260226_180339/FILES/tools/meta/wrappers,1,2162,0.0
tools/codex/Z_aggregator/RUN_20260226_180152/FILES/tools/meta/wrappers,1,2162,0.0
tools/codex/Z_aggregator/RUN_20260226_180339/FILES/tools/meta/wrappers,1,2162,0.0
docs/govos/u1_constitutional_change,1,2158,0.0
tools/codex/worktrees/A_core/docs/govos/u1_constitutional_change,1,2158,0.0
tools/codex/worktrees/B_tooling/docs/govos/u1_constitutional_change,1,2158,0.0
tools/codex/worktrees/C_features/docs/govos/u1_constitutional_change,1,2158,0.0
tools/codex/worktrees/D_validation/docs/govos/u1_constitutional_change,1,2158,0.0
tools/codex/worktrees/Z_aggregator/docs/govos/u1_constitutional_change,1,2158,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/docs/govos/u1_constitutional_change,1,2158,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/FILES/apps/keystone/app/api/pitch-engine/programs/[programId],1,2151,0.0
tools/codex/worktrees/C_features/apps/keystone/app/api/pitch-engine/programs/[programId],1,2150,0.0
tools/codex/worktrees/A_core/packages/contracts,3,2108,0.0
tools/codex/worktrees/C_features/packages/contracts,3,2108,0.0
tools/codex/runs/auto_closeout_smoke_20260301/A_worker,8,2099,0.0
tools/codex/runs/auto_closeout_smoke_20260301/B_worker,8,2099,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/FILES/apps/keystone/app/api/pitch-engine/support-bundle,1,2094,0.0
tools/codex/worktrees/C_features/apps/keystone/app/api/pitch-engine/support-bundle,1,2093,0.0
docs/govos/u4_enterprise_agents,1,2091,0.0
tools/codex/worktrees/A_core/docs/govos/u4_enterprise_agents,1,2091,0.0
tools/codex/worktrees/B_tooling/docs/govos/u4_enterprise_agents,1,2091,0.0
tools/codex/worktrees/C_features/docs/govos/u4_enterprise_agents,1,2091,0.0
tools/codex/worktrees/D_validation/docs/govos/u4_enterprise_agents,1,2091,0.0
tools/codex/worktrees/Z_aggregator/docs/govos/u4_enterprise_agents,1,2091,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/docs/govos/u4_enterprise_agents,1,2091,0.0
docs/govos/u2_evidence_chain,1,2090,0.0
tools/codex/worktrees/A_core/docs/govos/u2_evidence_chain,1,2090,0.0
tools/codex/worktrees/B_tooling/docs/govos/u2_evidence_chain,1,2090,0.0
tools/codex/worktrees/C_features/docs/govos/u2_evidence_chain,1,2090,0.0
tools/codex/worktrees/D_validation/docs/govos/u2_evidence_chain,1,2090,0.0
tools/codex/worktrees/Z_aggregator/docs/govos/u2_evidence_chain,1,2090,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/docs/govos/u2_evidence_chain,1,2090,0.0
tools/codex/runs/20260228_164549_2F73/Z_aggregator/FILES,2,2088,0.0
tools/codex/worktrees/B_tooling/tools/codex/runs/20260304_061005_61C9/B_tooling/FILES/tools/hos/launcher,4,2082,0.0
tools/_local/reports/hygiene,3,2080,0.0
tools/codex/worktrees/A_core/tools/meta/schemas,1,2066,0.0
tools/codex/worktrees/B_tooling/tools/meta/schemas,1,2066,0.0
tools/codex/worktrees/C_features/tools/meta/schemas,1,2066,0.0
tools/codex/worktrees/D_validation/tools/meta/schemas,1,2066,0.0
tools/codex/worktrees/Z_aggregator/tools/meta/schemas,1,2066,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/schemas,1,2066,0.0
tools/meta/schemas,1,2066,0.0
services/core-api,3,2041,0.0
tools/codex/worktrees/A_core/services/core-api,3,2041,0.0
tools/codex/worktrees/B_tooling/services/core-api,3,2041,0.0
tools/codex/worktrees/C_features/services/core-api,3,2041,0.0
tools/codex/worktrees/D_validation/services/core-api,3,2041,0.0
tools/codex/worktrees/Z_aggregator/services/core-api,3,2041,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/services/core-api,3,2041,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/packages/contracts,3,2028,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/packages/ui-kit/src,2,2012,0.0
tools/codex/runs/20260228_011132_NJ4Y,2,2010,0.0
tools/codex/D_validation/RUN_20260226_180152,7,2005,0.0
tools/codex/D_validation/RUN_20260226_180339,7,2005,0.0
tools/codex/D_validation/RUN_20260226_180543,7,2005,0.0
tools/codex/D_validation/RUN_20260226_180629,7,2005,0.0
tools/codex/D_validation/RUN_20260226_180800,7,2005,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/packages/ui-kit/src/components,4,1987,0.0
docs/knowledge/codex_chats/export_20260304_152713/_logs,1,1967,0.0
docs/govos/u3_policy_plane,1,1966,0.0
tools/codex/worktrees/A_core/docs/govos/u3_policy_plane,1,1966,0.0
tools/codex/worktrees/B_tooling/docs/govos/u3_policy_plane,1,1966,0.0
tools/codex/worktrees/C_features/docs/govos/u3_policy_plane,1,1966,0.0
tools/codex/worktrees/D_validation/docs/govos/u3_policy_plane,1,1966,0.0
tools/codex/worktrees/Z_aggregator/docs/govos/u3_policy_plane,1,1966,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/docs/govos/u3_policy_plane,1,1966,0.0
apps/web,6,1936,0.0
tools/codex/A_core/RUN_20260226_180152,7,1932,0.0
tools/codex/A_core/RUN_20260226_180339,7,1932,0.0
tools/codex/A_core/RUN_20260226_180543,7,1932,0.0
tools/codex/A_core/RUN_20260226_180629,7,1932,0.0
tools/codex/A_core/RUN_20260226_180800,7,1932,0.0
apps/keystone/lib/store,1,1912,0.0
tools/codex/worktrees/A_core/apps/keystone/lib/store,1,1912,0.0
tools/codex/worktrees/B_tooling/apps/keystone/lib/store,1,1912,0.0
tools/codex/worktrees/C_features/apps/keystone/lib/store,1,1912,0.0
tools/codex/worktrees/D_validation/apps/keystone/lib/store,1,1912,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/lib/store,1,1912,0.0
tools/ui_map,1,1898,0.0
tools/_local/ui_scaffold/mirror,2,1863,0.0
tools/codex/prompts/20260228_011228_ML2K,5,1837,0.0
tools/codex/runs/20260228_011227_0VEI/pack,1,1820,0.0
tools/codex/runs/20260228_011228_ML2K/pack,1,1820,0.0
tools/codex/runs/20260305_092736_F9A0/_reports,2,1800,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/apps/web,5,1759,0.0
services/ai-agent,3,1757,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/services/ai-agent,3,1757,0.0
tools/codex/worktrees/A_core/apps/web,5,1756,0.0
tools/codex/worktrees/C_features/apps/web,5,1756,0.0
tools/codex/worktrees/D_validation/apps/web,5,1756,0.0
tools/codex/worktrees/Z_aggregator/apps/web,5,1756,0.0
tools/codex/runs/20260228_164549_2F73/Z_aggregator,6,1755,0.0
tools/codex/worktrees/A_core/services/ai-agent,3,1755,0.0
tools/codex/worktrees/B_tooling/services/ai-agent,3,1755,0.0
tools/codex/worktrees/C_features/services/ai-agent,3,1755,0.0
tools/codex/worktrees/D_validation/services/ai-agent,3,1755,0.0
tools/codex/worktrees/Z_aggregator/services/ai-agent,3,1755,0.0
tools/codex/runs/20260305_092736_F9A0/C_features/FILES/packages/ui-kit/src/kpi/motion,1,1746,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260305_092736_F9A0/C_features/FILES/packages/ui-kit/src/kpi/motion,1,1746,0.0
apps/keystone/lib/queries,3,1714,0.0
tools/codex/worktrees/A_core/apps/keystone/lib/queries,3,1714,0.0
tools/codex/worktrees/B_tooling/apps/keystone/lib/queries,3,1714,0.0
tools/codex/worktrees/C_features/apps/keystone/lib/queries,3,1714,0.0
tools/codex/worktrees/D_validation/apps/keystone/lib/queries,3,1714,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/lib/queries,3,1714,0.0
apps/keystone/lib/api,2,1700,0.0
tools/codex/worktrees/A_core/apps/keystone/lib/api,2,1700,0.0
tools/codex/worktrees/B_tooling/apps/keystone/lib/api,2,1700,0.0
tools/codex/worktrees/C_features/apps/keystone/lib/api,2,1700,0.0
tools/codex/worktrees/D_validation/apps/keystone/lib/api,2,1700,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/lib/api,2,1700,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000001/A_worker,8,1675,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000001/B_worker,8,1675,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000001/C_worker,8,1675,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000001/D_worker,8,1675,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000002/A_worker,8,1675,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000002/B_worker,8,1675,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000002/C_worker,8,1675,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000002/D_worker,8,1675,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000003/A_worker,8,1675,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000003/B_worker,8,1675,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000003/C_worker,8,1675,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000003/D_worker,8,1675,0.0
tools/codex/worktrees/C_features/apps/keystone/app/pitch/02-industrial-flow,1,1664,0.0
tools/codex/worktrees/Z_aggregator/packages/contracts/src/__checks__,1,1652,0.0
tools/codex/worktrees/C_features/apps/keystone/app/pitch/01-double-engine,1,1650,0.0
packages/ui-kit/src/components/data,1,1647,0.0
tools/codex/worktrees/A_core/packages/ui-kit/src/components/data,1,1647,0.0
tools/codex/worktrees/B_tooling/packages/ui-kit/src/components/data,1,1647,0.0
tools/codex/worktrees/C_features/packages/ui-kit/src/components/data,1,1647,0.0
tools/codex/worktrees/D_validation/packages/ui-kit/src/components/data,1,1647,0.0
tools/codex/worktrees/Z_aggregator/packages/ui-kit/src/components/data,1,1647,0.0
tools/codex/runs/factory_smoke_diff_20260301_000001/A_worker,8,1645,0.0
tools/codex/runs/factory_smoke_diff_20260301_000001/B_worker,8,1645,0.0
tools/codex/runs/factory_smoke_diff_20260301_000001/C_worker,8,1645,0.0
tools/codex/runs/factory_smoke_diff_20260301_000001/D_worker,8,1645,0.0
tools/codex/prompts/20260226_4/logs,1,1643,0.0
docs/dispatch,1,1630,0.0
tools/codex/worktrees/A_core/docs/dispatch,1,1630,0.0
tools/codex/worktrees/B_tooling/docs/dispatch,1,1630,0.0
tools/codex/worktrees/C_features/docs/dispatch,1,1630,0.0
tools/codex/worktrees/D_validation/docs/dispatch,1,1630,0.0
tools/codex/worktrees/Z_aggregator/docs/dispatch,1,1630,0.0
tools/codex/worktrees/C_features/apps/keystone/app/pitch/04-valuation,1,1627,0.0
tools/codex/runs/{{RUN_ID}}/UNICODEX/LOGS,1,1624,0.0
tools/codex/worktrees/C_features/apps/keystone/app/pitch,1,1624,0.0
apps/keystone/app/pitch,1,1623,0.0
tools/codex/worktrees/C_features/apps/keystone/app/pitch/03-hitech-os,1,1622,0.0
tools/codex/worktrees/B_tooling/apps/keystone/public/brand,1,1609,0.0
packages/contracts/src/__checks__,1,1600,0.0
tools/codex/worktrees/A_core/packages/contracts/src/__checks__,1,1600,0.0
tools/codex/worktrees/B_tooling/packages/contracts/src/__checks__,1,1600,0.0
tools/codex/worktrees/C_features/packages/contracts/src/__checks__,1,1600,0.0
tools/codex/worktrees/D_validation/packages/contracts/src/__checks__,1,1600,0.0
tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/scripts,1,1599,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/scripts,1,1599,0.0
tools/codex/worktrees/A_core/tools/codex/runs/20260304_061005_61C9/A_core/FILES/apps/keystone/lib/pitch-engine,1,1591,0.0
tools/codex/worktrees/A_core/apps/keystone/lib/pitch-engine,1,1590,0.0
tools/codex/worktrees/B_tooling/apps/keystone/app/pitch,1,1581,0.0
tools/codex/worktrees/A_core/apps/keystone/app/pitch,1,1576,0.0
tools/codex/worktrees/D_validation/apps/keystone/app/pitch,1,1576,0.0
tools/codex/runs/20260304_174651_DBC8/D_validation/LOGS,2,1567,0.0
tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/app/pitch,1,1521,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/app/pitch,1,1521,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/app/pitch,1,1519,0.0
tools/codex/worktrees/A_core/tools/hos/launcher/workspaces,5,1518,0.0
tools/codex/worktrees/B_tooling/tools/hos/launcher/workspaces,5,1518,0.0
tools/codex/worktrees/C_features/tools/hos/launcher/workspaces,5,1518,0.0
tools/codex/worktrees/D_validation/tools/hos/launcher/workspaces,5,1518,0.0
tools/codex/worktrees/Z_aggregator/tools/hos/launcher/workspaces,5,1518,0.0
tools/hos/launcher/workspaces,5,1518,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/packages/ui-kit,3,1514,0.0
docs/constitution/tables/rendered,4,1508,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/templates/factory,11,1469,0.0
docs/govos/templates,1,1461,0.0
tools/codex/worktrees/A_core/docs/govos/templates,1,1461,0.0
tools/codex/worktrees/B_tooling/docs/govos/templates,1,1461,0.0
tools/codex/worktrees/C_features/docs/govos/templates,1,1461,0.0
tools/codex/worktrees/D_validation/docs/govos/templates,1,1461,0.0
tools/codex/worktrees/Z_aggregator/docs/govos/templates,1,1461,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/docs/govos/templates,1,1461,0.0
tools/codex/worktrees/A_core/tools/codex/templates/factory,11,1460,0.0
tools/codex/worktrees/B_tooling/tools/codex/templates/factory,11,1460,0.0
tools/codex/worktrees/C_features/tools/codex/templates/factory,11,1460,0.0
tools/codex/worktrees/D_validation/tools/codex/templates/factory,11,1460,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/templates/factory,11,1460,0.0
tools/codex/worktrees/B_tooling/packages/ui-kit/src/components/premium/feedback,2,1421,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/factory_smoke_test_20260218_000000_001/A_worker,7,1406,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/factory_smoke_test_20260218_000000_001/B_worker,7,1406,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/factory_smoke_test_20260218_000000_001/C_worker,7,1406,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/factory_smoke_test_20260218_000000_001/D_worker,7,1406,0.0
tools/codex/Z_aggregator/RUN_20260223_175429_hs,1,1404,0.0
tools/codex/worktrees/A_core/factory/C_features,2,1398,0.0
tools/codex/worktrees/B_tooling/factory/C_features,2,1398,0.0
tools/codex/worktrees/C_features/factory/C_features,2,1398,0.0
tools/codex/worktrees/D_validation/factory/C_features,2,1398,0.0
tools/codex/worktrees/Z_aggregator/factory/C_features,2,1398,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/factory/C_features,2,1398,0.0
_attic/docs_dump/_root_archive/20260301_014802/factory/C_features,2,1398,0.0
tools/codex/runs/20260302_001507_20C8/B_tooling/LOGS,1,1373,0.0
tools/codex/worktrees/B_tooling/tools/codex/runs/20260302_001507_20C8/B_tooling/LOGS,1,1373,0.0
tools/codex/prompts/20260226_1/logs,1,1358,0.0
apps/keystone/app/pitch/04-valuation,1,1357,0.0
tools/codex/prompts/20260219_1/logs,1,1357,0.0
tools/codex/runs/integration_invalid_repo_root_debug_20260304/attestations,3,1339,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_174651_DBC8/C_features/LOGS,1,1331,0.0
tools/codex/runs/20260304_174651_DBC8/A_core/FILES,1,1327,0.0
tools/codex/worktrees/A_core/tools/codex/runs/20260304_174651_DBC8/A_core/FILES,1,1327,0.0
tools/codex/prompts/20260226_3/logs,1,1326,0.0
apps/keystone/app/pitch/05-inventory-foundation,1,1322,0.0
apps/keystone/app/pitch/01-double-engine,1,1321,0.0
apps/keystone/app/pitch/06-shipments-receiving,1,1318,0.0
tools/codex/worktrees/A_core/apps/keystone/app,3,1311,0.0
tools/codex/worktrees/B_tooling/apps/keystone/app,3,1311,0.0
tools/codex/worktrees/C_features/apps/keystone/app,3,1311,0.0
tools/codex/worktrees/D_validation/apps/keystone/app,3,1311,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/app,3,1311,0.0
tools/codex/prompts/20260227_7/logs,1,1308,0.0
apps/keystone/app/pitch/03-hitech-os,1,1305,0.0
tools/codex/worktrees/A_core/tools/codex/runs/20260304_174651_DBC8/A_core/LOGS,1,1291,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/FILES/apps/keystone/app/dev/pitch-engine,2,1287,0.0
tools/codex/worktrees/C_features/apps/keystone/app/dev/pitch-engine,2,1285,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_061005_61C9/Z_aggregator/LOGS,1,1281,0.0
tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/components/pitch,1,1254,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/components/pitch,1,1254,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_080740_YFGZ/scenes/02-industrial-flow-scene,4,1225,0.0
tools/codex/prompts/20260227_1/logs,1,1220,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_080740_YFGZ/scenes/01-double-engine-scene,4,1219,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_080740_YFGZ/scenes/03-hitech-os-scene,4,1207,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_080740_YFGZ/scenes/04-valuation-scene,4,1207,0.0
tools/codex/prompts/20260228_011228_ML2K/logs,1,1199,0.0
tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/packages/contracts/src,1,1195,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/packages/contracts/src,1,1195,0.0
_attic/_fix_logs/venv_docs_fix_20260304_040406,1,1194,0.0
tools/codex/runs/manual_20260301_211924/A_core,2,1185,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101016_MHER/scenes/02-industrial-flow-scene,4,1179,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101046_A08H/scenes/02-industrial-flow-scene,4,1179,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101451_QFH3/scenes/02-industrial-flow-scene,4,1179,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101617_O1C9/scenes/02-industrial-flow-scene,4,1179,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/packages/contracts/src/__checks__,1,1175,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101016_MHER/scenes/01-double-engine-scene,4,1173,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101046_A08H/scenes/01-double-engine-scene,4,1173,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101451_QFH3/scenes/01-double-engine-scene,4,1173,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101617_O1C9/scenes/01-double-engine-scene,4,1173,0.0
tools/_local/reports/doctor,2,1162,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101016_MHER/scenes/03-hitech-os-scene,4,1161,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101016_MHER/scenes/04-valuation-scene,4,1161,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101046_A08H/scenes/03-hitech-os-scene,4,1161,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101046_A08H/scenes/04-valuation-scene,4,1161,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101451_QFH3/scenes/03-hitech-os-scene,4,1161,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101451_QFH3/scenes/04-valuation-scene,4,1161,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101617_O1C9/scenes/03-hitech-os-scene,4,1161,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101617_O1C9/scenes/04-valuation-scene,4,1161,0.0
tools/_local/ports/logs/20260305_004959,2,1155,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/lib/pitch,2,1143,0.0
_backup_closeout_20260301_071103/docs_constitution,1,1132,0.0
_backup_constitution_20260301_070024/constitution,1,1132,0.0
tools/codex/runs/20260305_092736_F9A0/_queue/rework/outbox,4,1090,0.0
docs/adr,12,1086,0.0
tools/codex/Z_aggregator/RUN_20260223_191411/FILES/docs/codex-kernel/docs,1,1085,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/FILES/apps/keystone/app/api/pitch-engine/triage,1,1065,0.0
tools/codex/worktrees/C_features/apps/keystone/app/api/pitch-engine/triage,1,1064,0.0
tools/codex/runs/20260228_022339_6C65/D_validation,7,1062,0.0
tools/codex/runs/20260228_022339_6C65/Z_aggregator,7,1062,0.0
tools/codex/runs/20260301_010535_E0B1/B_tooling/FILES/apps/keystone/app/pitch/05-inventory-foundation,1,1048,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/FILES/apps/keystone/app/api/pitch-engine/capabilities,1,1046,0.0
tools/codex/runs/20260301_010535_E0B1/B_tooling/FILES/apps/keystone/app/pitch/06-shipments-receiving,1,1045,0.0
tools/codex/worktrees/C_features/apps/keystone/app/api/pitch-engine/capabilities,1,1045,0.0
tools/codex/runs/20260228_022339_6C65/C_features,7,1044,0.0
tools/codex/worktrees/B_tooling/apps/keystone/app/pitch/02-industrial-flow,1,1042,0.0
